[8:00:58 AM]: Building...
[8:00:59 AM]: Building es6.typed.data-view.js...
[8:00:59 AM]: Building es6.typed.int8-array.js...
[8:00:59 AM]: Building es6.typed.uint8-array.js...
[8:00:59 AM]: Building es6.typed.uint8-clamped-array.js...
[8:00:59 AM]: Building es6.typed.int16-array.js...
[8:00:59 AM]: Building es6.typed.uint16-array.js...
[8:00:59 AM]: Building es6.typed.int32-array.js...
[8:00:59 AM]: Building es6.typed.uint32-array.js...
[8:00:59 AM]: Building es6.typed.float32-array.js...
[8:00:59 AM]: Building es6.typed.float64-array.js...
[8:00:59 AM]: Building es6.reflect.apply.js...
[8:00:59 AM]: Building es6.reflect.construct.js...
[8:00:59 AM]: Building es6.reflect.define-property.js...
[8:00:59 AM]: Building es6.reflect.delete-property.js...
[8:00:59 AM]: Building es6.reflect.enumerate.js...
[8:00:59 AM]: Building es6.reflect.get.js...
[8:00:59 AM]: Building es6.reflect.get-own-property-descriptor.js...
[8:00:59 AM]: Building es6.reflect.get-prototype-of.js...
[8:00:59 AM]: Building es6.reflect.has.js...
[8:00:59 AM]: Building es6.reflect.is-extensible.js...
[8:00:59 AM]: Building es6.reflect.own-keys.js...
[8:00:59 AM]: Building es6.reflect.prevent-extensions.js...
[8:00:59 AM]: Building es6.reflect.set.js...
[8:00:59 AM]: Building es6.reflect.set-prototype-of.js...
[8:00:59 AM]: Building es7.array.includes.js...
[8:00:59 AM]: Building es7.array.flat-map.js...
[8:00:59 AM]: Building es7.array.flatten.js...
[8:00:59 AM]: Building es7.string.at.js...
[8:00:59 AM]: Building es7.string.pad-start.js...
[8:00:59 AM]: Building es7.string.pad-end.js...
[8:00:59 AM]: Building es7.string.trim-left.js...
[8:00:59 AM]: Building es7.string.trim-right.js...
[8:00:59 AM]: Building es7.string.match-all.js...
[8:00:59 AM]: Building es7.symbol.async-iterator.js...
[8:00:59 AM]: Building es7.symbol.observable.js...
[8:00:59 AM]: Building es7.object.get-own-property-descriptors.js...
[8:00:59 AM]: Building es7.object.values.js...
[8:00:59 AM]: Building es7.object.entries.js...
[8:00:59 AM]: Building es7.object.define-getter.js...
[8:00:59 AM]: Building es7.object.define-setter.js...
[8:00:59 AM]: Building es7.object.lookup-getter.js...
[8:00:59 AM]: Building es7.object.lookup-setter.js...
[8:00:59 AM]: Building es7.map.to-json.js...
[8:00:59 AM]: Building es7.set.to-json.js...
[8:00:59 AM]: Building es7.map.of.js...
[8:00:59 AM]: Building es7.set.of.js...
[8:00:59 AM]: Building es7.weak-map.of.js...
[8:00:59 AM]: Building es7.weak-set.of.js...
[8:00:59 AM]: Building es7.map.from.js...
[8:00:59 AM]: Building es7.set.from.js...
[8:00:59 AM]: Building es7.weak-map.from.js...
[8:00:59 AM]: Building es7.weak-set.from.js...
[8:00:59 AM]: Building es7.global.js...
[8:00:59 AM]: Building es7.system.global.js...
[8:00:59 AM]: Building es7.error.is-error.js...
[8:00:59 AM]: Building es7.math.clamp.js...
[8:00:59 AM]: Building es7.math.deg-per-rad.js...
[8:00:59 AM]: Building es7.math.degrees.js...
[8:00:59 AM]: Building es7.math.fscale.js...
[8:00:59 AM]: Building es7.math.iaddh.js...
[8:00:59 AM]: Building es7.math.isubh.js...
[8:00:59 AM]: Building es7.math.imulh.js...
[8:00:59 AM]: Building es7.math.rad-per-deg.js...
[8:00:59 AM]: Building es7.math.radians.js...
[8:00:59 AM]: Building es7.math.scale.js...
[8:00:59 AM]: Building es7.math.umulh.js...
[8:00:59 AM]: Building es7.math.signbit.js...
[8:00:59 AM]: Building es7.promise.finally.js...
[8:00:59 AM]: Building es7.promise.try.js...
[8:00:59 AM]: Building es7.reflect.define-metadata.js...
[8:00:59 AM]: Building es7.reflect.delete-metadata.js...
[8:00:59 AM]: Building es7.reflect.get-metadata.js...
[8:00:59 AM]: Building es7.reflect.get-metadata-keys.js...
[8:00:59 AM]: Building es7.reflect.get-own-metadata.js...
[8:00:59 AM]: Building es7.reflect.get-own-metadata-keys.js...
[8:00:59 AM]: Building es7.reflect.has-metadata.js...
[8:00:59 AM]: Building es7.reflect.has-own-metadata.js...
[8:00:59 AM]: Building es7.reflect.metadata.js...
[8:00:59 AM]: Building es7.asap.js...
[8:00:59 AM]: Building es7.observable.js...
[8:00:59 AM]: Building web.timers.js...
[8:00:59 AM]: Building web.immediate.js...
[8:00:59 AM]: Building web.dom.iterable.js...
[8:00:59 AM]: Building extends.js...
[8:00:59 AM]: Building objectWithoutProperties.js...
[8:00:59 AM]: Building index.js...
[8:00:59 AM]: Building formik.esm.js...
[8:00:59 AM]: Building index.js...
[8:00:59 AM]: Building Error.js...
[8:00:59 AM]: Building Form.js...
[8:00:59 AM]: Built locomotives/Edit.js...
[8:00:59 AM]: Built ../../node_modules/parcel-bundler/src/builtins/bundle-url.js...
[8:00:59 AM]: Built ../../node_modules/parcel-bundler/src/builtins/css-loader.js...
[8:00:59 AM]: Built assets/styles/normalize.css...
[8:00:59 AM]: Building styled.browser.esm.js...
[8:00:59 AM]: Built config/styles.js...
[8:00:59 AM]: Building objectSpread.js...
[8:00:59 AM]: Building MainNavigation.js...
[8:00:59 AM]: Building index.js...
[8:00:59 AM]: Building factoryWithTypeCheckers.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/_replacer.js...
[8:00:59 AM]: Built ../../node_modules/@babel/runtime/helpers/arrayWithHoles.js...
[8:00:59 AM]: Built ../../node_modules/@babel/runtime/helpers/iterableToArrayLimit.js...
[8:00:59 AM]: Built ../../node_modules/@babel/runtime/helpers/nonIterableRest.js...
[8:00:59 AM]: Built ../../node_modules/@babel/runtime/helpers/slicedToArray.js...
[8:00:59 AM]: Building _object-create.js...
[8:00:59 AM]: Building _descriptors.js...
[8:00:59 AM]: Building _object-dps.js...
[8:00:59 AM]: Building _object-dp.js...
[8:00:59 AM]: Building _to-iobject.js...
[8:00:59 AM]: Building _object-gopd.js...
[8:00:59 AM]: Building _object-sap.js...
[8:00:59 AM]: Building _to-object.js...
[8:00:59 AM]: Building _object-gpo.js...
[8:00:59 AM]: Building _object-keys.js...
[8:00:59 AM]: Building _object-gopn-ext.js...
[8:00:59 AM]: Building _is-object.js...
[8:00:59 AM]: Building _meta.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.object.prevent-extensions.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.object.seal.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.object.is-frozen.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.object.is-sealed.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.object.is-extensible.js...
[8:00:59 AM]: Building _object-assign.js...
[8:00:59 AM]: Building _same-value.js...
[8:00:59 AM]: Building _set-proto.js...
[8:00:59 AM]: Building _bind.js...
[8:00:59 AM]: Building _classof.js...
[8:00:59 AM]: Building _wks.js...
[8:00:59 AM]: Building _redefine.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.function.name.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.function.has-instance.js...
[8:00:59 AM]: Building _parse-float.js...
[8:00:59 AM]: Building _parse-int.js...
[8:00:59 AM]: Building _fails.js...
[8:00:59 AM]: Building _a-number-value.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.epsilon.js...
[8:00:59 AM]: Building _is-integer.js...
[8:00:59 AM]: Building _global.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.is-nan.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.is-safe-integer.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.max-safe-integer.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.min-safe-integer.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.parse-float.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.number.parse-int.js...
[8:00:59 AM]: Building _math-log1p.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.asinh.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.atanh.js...
[8:00:59 AM]: Building _math-sign.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.clz32.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.cosh.js...
[8:00:59 AM]: Building _math-expm1.js...
[8:00:59 AM]: Building _math-fround.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.hypot.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.imul.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.log10.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.log1p.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.log2.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.sinh.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.sign.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.tanh.js...
[8:00:59 AM]: Building _to-absolute-index.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.math.trunc.js...
[8:00:59 AM]: Building _to-length.js...
[8:00:59 AM]: Building _string-at.js...
[8:00:59 AM]: Building _iter-define.js...
[8:00:59 AM]: Building _string-trim.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.code-point-at.js...
[8:00:59 AM]: Building _string-context.js...
[8:00:59 AM]: Building _fails-is-regexp.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.includes.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.starts-with.js...
[8:00:59 AM]: Building _string-repeat.js...
[8:00:59 AM]: Building _string-html.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.big.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.blink.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.bold.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.fixed.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.fontcolor.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.fontsize.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.italics.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.link.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.small.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.strike.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.sub.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.string.sup.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.date.now.js...
[8:00:59 AM]: Building _to-primitive.js...
[8:00:59 AM]: Building _date-to-iso-string.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.date.to-string.js...
[8:00:59 AM]: Building _hide.js...
[8:00:59 AM]: Building _date-to-primitive.js...
[8:00:59 AM]: Building _is-array.js...
[8:00:59 AM]: Building _create-property.js...
[8:00:59 AM]: Building _iobject.js...
[8:00:59 AM]: Building _strict-method.js...
[8:00:59 AM]: Building _html.js...
[8:00:59 AM]: Building _cof.js...
[8:00:59 AM]: Building _a-function.js...
[8:00:59 AM]: Building _array-methods.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.map.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.filter.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.some.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.every.js...
[8:00:59 AM]: Building _array-reduce.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.reduce-right.js...
[8:00:59 AM]: Building _array-includes.js...
[8:00:59 AM]: Building _to-integer.js...
[8:00:59 AM]: Building _array-copy-within.js...
[8:00:59 AM]: Building _add-to-unscopables.js...
[8:00:59 AM]: Building _array-fill.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.find-index.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.array.find.js...
[8:00:59 AM]: Building _set-species.js...
[8:00:59 AM]: Building _regexp-exec.js...
[8:00:59 AM]: Building _an-object.js...
[8:00:59 AM]: Building _flags.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.regexp.flags.js...
[8:00:59 AM]: Building _collection-strong.js...
[8:00:59 AM]: Building _validate-collection.js...
[8:00:59 AM]: Building _collection.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.set.js...
[8:00:59 AM]: Building _collection-weak.js...
[8:00:59 AM]: Building _typed.js...
[8:00:59 AM]: Building _typed-buffer.js...
[8:00:59 AM]: Building _typed-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint8-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint8-clamped-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.int16-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint16-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.int32-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint32-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.float32-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.float64-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.apply.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.define-property.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.delete-property.js...
[8:00:59 AM]: Building _iter-create.js...
[8:00:59 AM]: Building _has.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.get-own-property-descriptor.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.get-prototype-of.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.has.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.is-extensible.js...
[8:00:59 AM]: Building _own-keys.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.prevent-extensions.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.reflect.set-prototype-of.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.array.includes.js...
[8:00:59 AM]: Building _flatten-into-array.js...
[8:00:59 AM]: Building _array-species-create.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.array.flatten.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.string.at.js...
[8:00:59 AM]: Building _string-pad.js...
[8:00:59 AM]: Building _user-agent.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.string.trim-right.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.string.trim-left.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.string.pad-end.js...
[8:00:59 AM]: Building _wks-define.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.symbol.observable.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.object.get-own-property-descriptors.js...
[8:00:59 AM]: Building _object-to-array.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.object.entries.js...
[8:00:59 AM]: Building _object-forced-pam.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.object.define-setter.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.object.lookup-getter.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.object.lookup-setter.js...
[8:00:59 AM]: Building _collection-to-json.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.set.to-json.js...
[8:00:59 AM]: Building _set-collection-of.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.set.of.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.weak-map.of.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.weak-set.of.js...
[8:00:59 AM]: Building _set-collection-from.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.map.from.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.weak-map.from.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.weak-set.from.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.global.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.system.global.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.error.is-error.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.clamp.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.deg-per-rad.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.degrees.js...
[8:00:59 AM]: Building _math-scale.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.iaddh.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.isubh.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.imulh.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.rad-per-deg.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.radians.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.scale.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.umulh.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.math.signbit.js...
[8:00:59 AM]: Building _species-constructor.js...
[8:00:59 AM]: Building _promise-resolve.js...
[8:00:59 AM]: Building _new-promise-capability.js...
[8:00:59 AM]: Building _perform.js...
[8:00:59 AM]: Building _metadata.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.delete-metadata.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.get-metadata.js...
[8:00:59 AM]: Building _array-from-iterable.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.get-own-metadata.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.get-own-metadata-keys.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.has-metadata.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.has-own-metadata.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es7.reflect.metadata.js...
[8:00:59 AM]: Building _microtask.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/web.timers.js...
[8:00:59 AM]: Building _task.js...
[8:00:59 AM]: Building inheritsLoose.js...
[8:00:59 AM]: Building react-router.js...
[8:00:59 AM]: Building history.js...
[8:00:59 AM]: Building tiny-warning.esm.js...
[8:00:59 AM]: Building extends.js...
[8:00:59 AM]: Building objectWithoutPropertiesLoose.js...
[8:00:59 AM]: Building tiny-invariant.esm.js...
[8:00:59 AM]: Building _ctx.js...
[8:00:59 AM]: Built ../../node_modules/@babel/runtime/helpers/extends.js...
[8:00:59 AM]: Building objectWithoutPropertiesLoose.js...
[8:00:59 AM]: Built components/atoms/forms/Error.js...
[8:00:59 AM]: Building utils.js...
[8:00:59 AM]: Building bind.js...
[8:00:59 AM]: Building Axios.js...
[8:00:59 AM]: Building mergeConfig.js...
[8:00:59 AM]: Building defaults.js...
[8:00:59 AM]: Building Cancel.js...
[8:00:59 AM]: Building CancelToken.js...
[8:00:59 AM]: Building isCancel.js...
[8:00:59 AM]: Building spread.js...
[8:00:59 AM]: Building _iter-call.js...
[8:00:59 AM]: Building _is-array-iter.js...
[8:00:59 AM]: Building core.get-iterator-method.js...
[8:00:59 AM]: Building _iter-detect.js...
[8:00:59 AM]: Building _iter-step.js...
[8:00:59 AM]: Building _iterators.js...
[8:00:59 AM]: Building _inherit-if-required.js...
[8:00:59 AM]: Building _object-gopn.js...
[8:00:59 AM]: Building _is-regexp.js...
[8:00:59 AM]: Building _advance-string-index.js...
[8:00:59 AM]: Building _regexp-exec-abstract.js...
[8:00:59 AM]: Building _fix-re-wks.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.regexp.search.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.weak-map.js...
[8:00:59 AM]: Built ../../node_modules/core-js/modules/es6.typed.array-buffer.js...
