[7:59:42 AM]: Building...
[7:59:43 AM]: Building es6.reflect.define-property.js...
[7:59:43 AM]: Building es6.reflect.delete-property.js...
[7:59:43 AM]: Building es6.reflect.enumerate.js...
[7:59:43 AM]: Building es6.reflect.get.js...
[7:59:43 AM]: Building es6.reflect.get-own-property-descriptor.js...
[7:59:43 AM]: Building es6.reflect.get-prototype-of.js...
[7:59:43 AM]: Building es6.reflect.has.js...
[7:59:43 AM]: Building es6.reflect.is-extensible.js...
[7:59:43 AM]: Building es6.reflect.own-keys.js...
[7:59:43 AM]: Building es6.reflect.prevent-extensions.js...
[7:59:43 AM]: Building es6.reflect.set.js...
[7:59:43 AM]: Building es6.reflect.set-prototype-of.js...
[7:59:43 AM]: Building es7.array.includes.js...
[7:59:43 AM]: Building es7.array.flat-map.js...
[7:59:43 AM]: Building es7.array.flatten.js...
[7:59:43 AM]: Building es7.string.at.js...
[7:59:43 AM]: Building es7.string.pad-start.js...
[7:59:43 AM]: Building es7.string.pad-end.js...
[7:59:43 AM]: Building es7.string.trim-left.js...
[7:59:43 AM]: Building es7.string.trim-right.js...
[7:59:43 AM]: Building es7.string.match-all.js...
[7:59:43 AM]: Building es7.symbol.async-iterator.js...
[7:59:43 AM]: Building es7.symbol.observable.js...
[7:59:43 AM]: Building es7.object.get-own-property-descriptors.js...
[7:59:43 AM]: Building es7.object.values.js...
[7:59:43 AM]: Building es7.object.entries.js...
[7:59:43 AM]: Building es7.object.define-getter.js...
[7:59:43 AM]: Building es7.object.define-setter.js...
[7:59:43 AM]: Building es7.object.lookup-getter.js...
[7:59:43 AM]: Building es7.object.lookup-setter.js...
[7:59:43 AM]: Building es7.map.to-json.js...
[7:59:43 AM]: Building es7.set.to-json.js...
[7:59:43 AM]: Building es7.map.of.js...
[7:59:43 AM]: Building es7.set.of.js...
[7:59:43 AM]: Building es7.weak-map.of.js...
[7:59:43 AM]: Building es7.weak-set.of.js...
[7:59:43 AM]: Building es7.map.from.js...
[7:59:43 AM]: Building es7.set.from.js...
[7:59:43 AM]: Building es7.weak-map.from.js...
[7:59:43 AM]: Building es7.weak-set.from.js...
[7:59:43 AM]: Building es7.global.js...
[7:59:43 AM]: Building es7.system.global.js...
[7:59:43 AM]: Building es7.error.is-error.js...
[7:59:43 AM]: Building es7.math.clamp.js...
[7:59:43 AM]: Building es7.math.deg-per-rad.js...
[7:59:43 AM]: Building es7.math.degrees.js...
[7:59:43 AM]: Building es7.math.fscale.js...
[7:59:43 AM]: Building es7.math.iaddh.js...
[7:59:43 AM]: Building es7.math.isubh.js...
[7:59:43 AM]: Building es7.math.imulh.js...
[7:59:43 AM]: Building es7.math.rad-per-deg.js...
[7:59:43 AM]: Building es7.math.radians.js...
[7:59:43 AM]: Building es7.math.scale.js...
[7:59:43 AM]: Building es7.math.umulh.js...
[7:59:43 AM]: Building es7.math.signbit.js...
[7:59:43 AM]: Building es7.promise.finally.js...
[7:59:43 AM]: Building es7.promise.try.js...
[7:59:43 AM]: Building es7.reflect.define-metadata.js...
[7:59:43 AM]: Building es7.reflect.delete-metadata.js...
[7:59:43 AM]: Building es7.reflect.get-metadata.js...
[7:59:43 AM]: Building es7.reflect.get-metadata-keys.js...
[7:59:43 AM]: Building es7.reflect.get-own-metadata.js...
[7:59:43 AM]: Building es7.reflect.get-own-metadata-keys.js...
[7:59:43 AM]: Building es7.reflect.has-metadata.js...
[7:59:43 AM]: Building es7.reflect.has-own-metadata.js...
[7:59:43 AM]: Building es7.reflect.metadata.js...
[7:59:43 AM]: Building es7.asap.js...
[7:59:43 AM]: Building es7.observable.js...
[7:59:43 AM]: Building web.timers.js...
[7:59:43 AM]: Building web.immediate.js...
[7:59:43 AM]: Building web.dom.iterable.js...
[7:59:43 AM]: Building extends.js...
[7:59:43 AM]: Building objectWithoutProperties.js...
[7:59:43 AM]: Building index.js...
[7:59:43 AM]: Building formik.esm.js...
[7:59:43 AM]: Building index.js...
[7:59:43 AM]: Building Error.js...
[7:59:43 AM]: Building Form.js...
[7:59:43 AM]: Built locomotives/Edit.js...
[7:59:43 AM]: Built ../../node_modules/parcel-bundler/src/builtins/bundle-url.js...
[7:59:43 AM]: Built ../../node_modules/parcel-bundler/src/builtins/css-loader.js...
[7:59:43 AM]: Built assets/styles/normalize.css...
[7:59:43 AM]: Building styled.browser.esm.js...
[7:59:43 AM]: Built config/styles.js...
[7:59:43 AM]: Building objectSpread.js...
[7:59:43 AM]: Building MainNavigation.js...
[7:59:43 AM]: Building index.js...
[7:59:43 AM]: Building factoryWithTypeCheckers.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/_replacer.js...
[7:59:43 AM]: Built ../../node_modules/@babel/runtime/helpers/arrayWithHoles.js...
[7:59:43 AM]: Built ../../node_modules/@babel/runtime/helpers/iterableToArrayLimit.js...
[7:59:43 AM]: Built ../../node_modules/@babel/runtime/helpers/nonIterableRest.js...
[7:59:43 AM]: Built ../../node_modules/@babel/runtime/helpers/slicedToArray.js...
[7:59:43 AM]: Building inheritsLoose.js...
[7:59:43 AM]: Building react-router.js...
[7:59:43 AM]: Building history.js...
[7:59:43 AM]: Building tiny-warning.esm.js...
[7:59:43 AM]: Building extends.js...
[7:59:43 AM]: Building objectWithoutPropertiesLoose.js...
[7:59:43 AM]: Building tiny-invariant.esm.js...
[7:59:43 AM]: Building _global.js...
[7:59:43 AM]: Building _hide.js...
[7:59:43 AM]: Building _redefine.js...
[7:59:43 AM]: Building _ctx.js...
[7:59:43 AM]: Building _descriptors.js...
[7:59:43 AM]: Building _object-dp.js...
[7:59:43 AM]: Building _object-create.js...
[7:59:43 AM]: Building _object-dps.js...
[7:59:43 AM]: Building _to-iobject.js...
[7:59:43 AM]: Building _object-gopd.js...
[7:59:43 AM]: Building _object-sap.js...
[7:59:43 AM]: Building _to-object.js...
[7:59:43 AM]: Building _object-gpo.js...
[7:59:43 AM]: Building _object-keys.js...
[7:59:43 AM]: Building _object-gopn-ext.js...
[7:59:43 AM]: Building _is-object.js...
[7:59:43 AM]: Building _meta.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.object.freeze.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.object.prevent-extensions.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.object.is-frozen.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.object.is-sealed.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.object.is-extensible.js...
[7:59:43 AM]: Building _object-assign.js...
[7:59:43 AM]: Building _same-value.js...
[7:59:43 AM]: Building _set-proto.js...
[7:59:43 AM]: Building _classof.js...
[7:59:43 AM]: Building _wks.js...
[7:59:43 AM]: Building _bind.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.function.name.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.function.has-instance.js...
[7:59:43 AM]: Building _parse-float.js...
[7:59:43 AM]: Building _parse-int.js...
[7:59:43 AM]: Building _fails.js...
[7:59:43 AM]: Building _a-number-value.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.epsilon.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.is-finite.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.is-nan.js...
[7:59:43 AM]: Building _is-integer.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.is-safe-integer.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.max-safe-integer.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.parse-float.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.min-safe-integer.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.number.parse-int.js...
[7:59:43 AM]: Building _math-log1p.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.asinh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.atanh.js...
[7:59:43 AM]: Building _math-sign.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.clz32.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.cosh.js...
[7:59:43 AM]: Building _math-expm1.js...
[7:59:43 AM]: Building _math-fround.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.hypot.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.imul.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.log10.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.log1p.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.log2.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.sign.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.sinh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.tanh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.math.trunc.js...
[7:59:43 AM]: Building _to-absolute-index.js...
[7:59:43 AM]: Building _to-length.js...
[7:59:43 AM]: Building _string-trim.js...
[7:59:43 AM]: Building _string-at.js...
[7:59:43 AM]: Building _iter-define.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.code-point-at.js...
[7:59:43 AM]: Building _string-context.js...
[7:59:43 AM]: Building _fails-is-regexp.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.includes.js...
[7:59:43 AM]: Building _string-repeat.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.starts-with.js...
[7:59:43 AM]: Building _string-html.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.big.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.blink.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.bold.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.fixed.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.fontcolor.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.italics.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.fontsize.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.link.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.small.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.strike.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.sub.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.string.sup.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.date.now.js...
[7:59:43 AM]: Building _to-primitive.js...
[7:59:43 AM]: Building _date-to-iso-string.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.date.to-string.js...
[7:59:43 AM]: Building _is-array.js...
[7:59:43 AM]: Building _date-to-primitive.js...
[7:59:43 AM]: Building _create-property.js...
[7:59:43 AM]: Building _iobject.js...
[7:59:43 AM]: Building _strict-method.js...
[7:59:43 AM]: Building _html.js...
[7:59:43 AM]: Building _cof.js...
[7:59:43 AM]: Building _a-function.js...
[7:59:43 AM]: Building _array-methods.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.map.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.filter.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.some.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.every.js...
[7:59:43 AM]: Building _array-reduce.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.reduce-right.js...
[7:59:43 AM]: Building _array-includes.js...
[7:59:43 AM]: Building _to-integer.js...
[7:59:43 AM]: Building _array-copy-within.js...
[7:59:43 AM]: Building _add-to-unscopables.js...
[7:59:43 AM]: Building _array-fill.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.find.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.array.find-index.js...
[7:59:43 AM]: Building _set-species.js...
[7:59:43 AM]: Building _regexp-exec.js...
[7:59:43 AM]: Building _an-object.js...
[7:59:43 AM]: Building _flags.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.regexp.flags.js...
[7:59:43 AM]: Building _collection-strong.js...
[7:59:43 AM]: Building _validate-collection.js...
[7:59:43 AM]: Building _collection.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.set.js...
[7:59:43 AM]: Building _collection-weak.js...
[7:59:43 AM]: Building _typed.js...
[7:59:43 AM]: Building _typed-buffer.js...
[7:59:43 AM]: Building _typed-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint8-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint8-clamped-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.int16-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint16-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.int32-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.uint32-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.float32-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.typed.float64-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.apply.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.define-property.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.delete-property.js...
[7:59:43 AM]: Building _iter-create.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.get-own-property-descriptor.js...
[7:59:43 AM]: Building _has.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.get-prototype-of.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.has.js...
[7:59:43 AM]: Building _own-keys.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.is-extensible.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.prevent-extensions.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.reflect.set-prototype-of.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.array.includes.js...
[7:59:43 AM]: Building _flatten-into-array.js...
[7:59:43 AM]: Building _array-species-create.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.array.flatten.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.string.at.js...
[7:59:43 AM]: Building _string-pad.js...
[7:59:43 AM]: Building _user-agent.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.string.pad-end.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.string.trim-left.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.string.trim-right.js...
[7:59:43 AM]: Building _wks-define.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.symbol.observable.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.object.get-own-property-descriptors.js...
[7:59:43 AM]: Building _object-to-array.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.object.entries.js...
[7:59:43 AM]: Building _object-forced-pam.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.object.define-setter.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.object.lookup-getter.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.object.lookup-setter.js...
[7:59:43 AM]: Building _collection-to-json.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.set.to-json.js...
[7:59:43 AM]: Building _set-collection-of.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.set.of.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.weak-map.of.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.weak-set.of.js...
[7:59:43 AM]: Building _set-collection-from.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.set.from.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.weak-map.from.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.weak-set.from.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.global.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.system.global.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.error.is-error.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.clamp.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.deg-per-rad.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.degrees.js...
[7:59:43 AM]: Building _math-scale.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.iaddh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.isubh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.imulh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.rad-per-deg.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.radians.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.scale.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.umulh.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.math.signbit.js...
[7:59:43 AM]: Building _species-constructor.js...
[7:59:43 AM]: Building _promise-resolve.js...
[7:59:43 AM]: Building _new-promise-capability.js...
[7:59:43 AM]: Building _perform.js...
[7:59:43 AM]: Building _metadata.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.delete-metadata.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.get-metadata.js...
[7:59:43 AM]: Building _array-from-iterable.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.get-own-metadata.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.get-own-metadata-keys.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.has-metadata.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.has-own-metadata.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es7.reflect.metadata.js...
[7:59:43 AM]: Building _microtask.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/web.timers.js...
[7:59:43 AM]: Building _task.js...
[7:59:43 AM]: Building utils.js...
[7:59:43 AM]: Building bind.js...
[7:59:43 AM]: Building Axios.js...
[7:59:43 AM]: Building mergeConfig.js...
[7:59:43 AM]: Building defaults.js...
[7:59:43 AM]: Building Cancel.js...
[7:59:43 AM]: Building CancelToken.js...
[7:59:43 AM]: Building isCancel.js...
[7:59:43 AM]: Building spread.js...
[7:59:43 AM]: Built ../../node_modules/@babel/runtime/helpers/extends.js...
[7:59:43 AM]: Building objectWithoutPropertiesLoose.js...
[7:59:43 AM]: Built components/atoms/forms/Error.js...
[7:59:43 AM]: Built ../../node_modules/babel-polyfill/node_modules/regenerator-runtime/runtime.js...
[7:59:43 AM]: Building _iter-call.js...
[7:59:43 AM]: Building _is-array-iter.js...
[7:59:43 AM]: Building core.get-iterator-method.js...
[7:59:43 AM]: Building _iter-detect.js...
[7:59:43 AM]: Building _iter-step.js...
[7:59:43 AM]: Building _iterators.js...
[7:59:43 AM]: Building _inherit-if-required.js...
[7:59:43 AM]: Building _object-gopn.js...
[7:59:43 AM]: Building _is-regexp.js...
[7:59:43 AM]: Building _advance-string-index.js...
[7:59:43 AM]: Building _regexp-exec-abstract.js...
[7:59:43 AM]: Building _fix-re-wks.js...
[7:59:43 AM]: Built ../../node_modules/core-js/modules/es6.regexp.search.js...
